Transaction Creation Cycle Date,Transaction Effective Date,Accounting Cycle Date,Accounting Company,Main Account,Sub Account,Product LOB,Description,Payee Name,Batch Number,Transaction Type,Group Number,Policy Number,Family Number,Credit/Debit,Amount,Check Number,User ID,Offset
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,39248,08D5421765,F100014835,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,39248,08D5421765,F100014835,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,28322,10000031569,F100137329,Debit,17.32,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,28322,10000031569,F100137329,Credit,-17.32,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,28322,10000031569,F100137329,Debit,17.32,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15207_L04,Premium Renewal,,H957,Premium,28322,10000031569,F100137329,Credit,-17.32,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,35652,08F9324436,F100012544,Credit,-49.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,35652,08F9324436,F100012544,Debit,49.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15101_L73,Premium Renewal,,H957,Premium,35652,08F9324436,F100012544,Credit,-49.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,35652,08F9324436,F100012544,Debit,49.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,35652,08D9588119,F100012480,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,35652,08D9588119,F100012480,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15211_L01,Premium Renewal,,H957,Premium,35652,08D9588119,F100012480,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,35652,08D9588119,F100012480,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,39248,08F5010668,F100014937,Credit,-14.73,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,39248,08F5010668,F100014937,Debit,14.73,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,39248,08F5010668,F100014937,Debit,14.73,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15301_L73,Premium Renewal,,H957,Premium,39248,08F5010668,F100014937,Credit,-14.73,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,39248,08S1905763,F100014968,Credit,-2.35,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,39248,08S1905763,F100014968,Debit,2.35,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15100_L73,Premium Renewal,,H957,Premium,39248,08S1905763,F100014968,Credit,-2.35,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,39248,08S1905763,F100014968,Debit,2.35,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,35652,08F8992227,F100012732,Debit,20.41,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,35652,08F8992227,F100012732,Credit,-20.41,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15000_L73,Premium Renewal,,H957,Premium,35652,08F8992227,F100012732,Credit,-20.41,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,35652,08F8992227,F100012732,Debit,20.41,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,12020,08D5830635,F100129569,Debit,4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,12020,08D5830635,F100129569,Credit,-4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,12020,08D5830635,F100129569,Debit,4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,12020,08D5830635,F100129569,Credit,-4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,35652,08F9324435,F100012544,Debit,14.30,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,35652,08F9324435,F100012544,Credit,-14.30,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,35652,08F9324435,F100012544,Debit,14.30,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15000_L73,Premium Renewal,,H957,Premium,35652,08F9324435,F100012544,Credit,-14.30,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,71518,08D9610235,F100102318,Debit,59.25,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,71518,08D9610235,F100102318,Credit,-59.25,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,71518,08D9610235,F100102318,Debit,59.25,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15211_L01,Premium Renewal,,H957,Premium,71518,08D9610235,F100102318,Credit,-59.25,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,35652,08F9324437,F100012544,Debit,14.45,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,35652,08F9324437,F100012544,Credit,-14.45,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,35652,08F9324437,F100012544,Debit,14.45,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15400_L73,Premium Renewal,,H957,Premium,35652,08F9324437,F100012544,Credit,-14.45,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,39248,08S1972561,F100015884,Debit,9.95,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,39248,08S1972561,F100015884,Credit,-9.95,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15100_L61,Premium Renewal,,H957,Premium,39248,08S1972561,F100015884,Credit,-9.95,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,39248,08S1972561,F100015884,Debit,9.95,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,12020,08D5830636,F100129569,Credit,-4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,12020,08D5830636,F100129569,Debit,4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,40112,08F9494146,F100100950,Credit,-16.38,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,40112,08F9494146,F100100950,Debit,16.38,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,12020,08D5830636,F100129569,Debit,4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,12020,08D5830636,F100129569,Credit,-4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15000_L73,Premium Renewal,,H957,Premium,40112,08F9494146,F100100950,Credit,-16.38,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,40112,08F9494146,F100100950,Debit,16.38,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,39248,10000040384,F100015646,Credit,-9.65,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,39248,10000040384,F100015646,Debit,9.65,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15200_L02,Premium Renewal,,H957,Premium,39248,10000040384,F100015646,Credit,-9.65,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,39248,10000040384,F100015646,Debit,9.65,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,35652,08F9537439,F100012206,Credit,-14.30,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,35652,08F9537439,F100012206,Debit,14.30,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,35652,08F9537439,F100012206,Debit,14.30,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15000_L73,Premium Renewal,,H957,Premium,35652,08F9537439,F100012206,Credit,-14.30,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,35652,08F6348496,F100012886,Debit,60.60,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,35652,08F6348496,F100012886,Credit,-60.60,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15400_L73,Premium Renewal,,H957,Premium,35652,08F6348496,F100012886,Credit,-60.60,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,35652,08F6348496,F100012886,Debit,60.60,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,35652,08D8194133,F100012443,Debit,15.25,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,35652,08D8194133,F100012443,Credit,-15.25,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,35652,08D8194133,F100012443,Debit,15.25,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15205_L04,Premium Renewal,,H957,Premium,35652,08D8194133,F100012443,Credit,-15.25,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,34346,08F6333348,F100140383,Credit,-63.40,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,34346,08F6333348,F100140383,Debit,63.40,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,34346,08F6333348,F100140383,Debit,63.40,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15400_L73,Premium Renewal,,H957,Premium,34346,08F6333348,F100140383,Credit,-63.40,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,33972,08D5611124,F100129328,Credit,-32.12,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,33972,08D5611124,F100129328,Debit,32.12,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,33972,08D5611124,F100129328,Debit,32.12,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15205_L04,Premium Renewal,,H957,Premium,33972,08D5611124,F100129328,Credit,-32.12,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,28322,10000021560,F100137203,Credit,-6.04,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,28322,10000021560,F100137203,Debit,6.04,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,28322,10000021560,F100137203,Debit,6.04,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15207_L04,Premium Renewal,,H957,Premium,28322,10000021560,F100137203,Credit,-6.04,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,39248,08S1808517,F100015226,Credit,-2.90,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,39248,08S1808517,F100015226,Debit,2.90,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,39248,08S1808517,F100015226,Debit,2.90,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15100_L73,Premium Renewal,,H957,Premium,39248,08S1808517,F100015226,Credit,-2.90,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,39248,08S1755638,F100015168,Credit,-2.90,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,39248,08S1755638,F100015168,Debit,2.90,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15100_L73,Premium Renewal,,H957,Premium,39248,08S1755638,F100015168,Credit,-2.90,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,39248,08S1755638,F100015168,Debit,2.90,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,28322,10000058419,F100137327,Debit,17.63,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,28322,10000058419,F100137327,Credit,-17.63,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,28322,10000058419,F100137327,Debit,17.63,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15207_L04,Premium Renewal,,H957,Premium,28322,10000058419,F100137327,Credit,-17.63,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,71518,08D7950282,F100102438,Credit,-39.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,71518,08D7950282,F100102438,Debit,39.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,71518,08D7950282,F100102438,Credit,-39.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,71518,08D7950282,F100102438,Debit,39.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,38389,08D7911061,F100103542,Credit,-43.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,38389,08D7911061,F100103542,Debit,43.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,38389,08D7911061,F100103542,Credit,-43.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,38389,08D7911061,F100103542,Debit,43.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,39248,08D5127614,F100015776,Credit,-26.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,39248,08D5127614,F100015776,Debit,26.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,39248,08D5127614,F100015776,Credit,-26.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,39248,08D5127614,F100015776,Debit,26.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,71518,08D6588978,F100101414,Debit,45.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,71518,08D6588978,F100101414,Credit,-45.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,71518,08D6588978,F100101414,Debit,45.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15205_L04,Premium Renewal,,H957,Premium,71518,08D6588978,F100101414,Credit,-45.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1070,Cash,BankDraft,P15206_L41,Bank Draft Cash,,,BankDraft,849,2645323,F100121466,Debit,136.70,,,false
03/10/2026,03/10/2026,03/10/2026,C1070,Suspense,BankDraftClearing,P15206_L41,Bank Draft Clearing,,,BankDraft,849,2645323,F100121466,Credit,-136.70,,,false
03/10/2026,03/10/2026,03/10/2026,C1070,Suspense,BankDraftClearing,P15206_L41,Bank Draft Clearing,,H957,Premium,849,2645323,F100121466,Debit,136.70,,,false
03/10/2026,03/10/2026,03/10/2026,C1070,Premium Income Renewal,,P15206_L41,Premium Renewal,,H957,Premium,849,2645323,F100121466,Credit,-136.70,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,34346,08F6333349,F100140383,Credit,-32.89,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,34346,08F6333349,F100140383,Debit,32.89,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15301_L73,Premium Renewal,,H957,Premium,34346,08F6333349,F100140383,Credit,-32.89,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,34346,08F6333349,F100140383,Debit,32.89,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,71518,08D7950337,F100102730,Debit,44.64,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,71518,08D7950337,F100102730,Credit,-44.64,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,71518,08D7950337,F100102730,Credit,-44.64,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,71518,08D7950337,F100102730,Debit,44.64,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,34346,08D6333458,F100140528,Debit,29.46,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,34346,08D6333458,F100140528,Credit,-29.46,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15205_L04,Premium Renewal,,H957,Premium,34346,08D6333458,F100140528,Credit,-29.46,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,34346,08D6333458,F100140528,Debit,29.46,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,34346,08D6788957,F100140483,Credit,-29.16,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,34346,08D6788957,F100140483,Debit,29.16,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,34346,08D6788957,F100140483,Debit,29.16,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15205_L04,Premium Renewal,,H957,Premium,34346,08D6788957,F100140483,Credit,-29.16,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,39248,08D5127616,F100015776,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,39248,08D5127616,F100015776,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,39248,08D5127616,F100015776,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,39248,08D5127616,F100015776,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,71518,10000022562,F100102555,Debit,11.70,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,71518,10000022562,F100102555,Credit,-11.70,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,71518,10000022562,F100102555,Debit,11.70,,,false
